NPI_DOC,PFNAME,PLNAME,NPI_ORG,ORG_NAME,DOC_SPECIALTY,DOC_CITY,DOC_COUNTY,DOC_STATE,DOC_ZIP
1790874360,WAYNE,HOFSTETTER,1073574810,PHYSICIANS REFERRAL SERVICE,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,HOUSTON,"Harris ",TX,77030
1861528234,ABELARDO,MARTINEZ-RUMAYOR,1487965000,"CARDIOLOGY CLINIC OF SAN ANTONIO, PLLC",Interventional Cardiology Physician,SAN ANTONIO,"Bexar ",TX,78229
1205058690,MOHAMMAD,PERVAIZ,1053767897,TEXAS HEALTH PHYSICIANS GROUP,Interventional Cardiology Physician,DALLAS,"Dallas ",TX,75231
1548230212,MATTHEW,STAHLMAN,1588997233,SETON FAMILY OF DOCTORS,Interventional Cardiology Physician,AUSTIN,"Travis ",TX,78705
1932170149,MOHAMMED,KHAN,1225160823,"HEART CARE CENTER OF NORTHWEST HOUSTON, PA",Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77070
1356440341,SCOTT,LICK,1942241146,UTMB FACULTY GROUP PRACTICE,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,GALVESTON,"Galveston ",TX,77555
1689734113,VIVEK,GOSWAMI,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Cardiovascular Disease Physician,AUSTIN,"Travis ",TX,78759
1306164033,KADE,CARTHEL,1376598771,CARDIOLOGY CENTER OF AMARILLO,Interventional Cardiology Physician,AMARILLO,"Potter ",TX,79106
1851349690,KANTI,GANDHI,1851349690,unk,Cardiovascular Disease Physician,NORTH RICHLAND HILLS,"Tarrant ",TX,76180
1073559209,ROBERT,WILCOTT,1548541733,TEXOMACARE SPECIALTY PHYSICIANS,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,SHERMAN,"Grayson ",TX,75090
1760525638,LOOKMAN,LAWAL,1871964767,"SOUTHWESTERN CARDIAC ARRHYTHMIA INSTITUTE, PA",Cardiovascular Disease Physician,EL PASO,"El Paso ",TX,79938
1710245642,JERRY,MICHAEL,1801856786,"CHILDREN'S PHYSICIAN SERVICES OF SOUTH TEXAS",Pediatric Cardiology Physician,CORPUS CHRISTI,"Nueces ",TX,78411
1326040486,SAYED,FEGHALI,1710549712,MEDICAL CENTER CARDIOVASCULAR ASSOCIATION,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1588612451,JEFFREY,SCHUSSLER,1760488936,HEALTHTEXAS PROVIDER NETWORK,Interventional Cardiology Physician,DALLAS,"Dallas ",TX,75226
1104877687,APOOR,PATEL,1275779225,TMH PHYSICIAN ASSOCIATES PLLC,Clinical Cardiac Electrophysiology Physician,SUGAR LAND,"Fort Bend ",TX,77479
1629160437,ASHRAF,ALY,1942241146,UTMB FACULTY GROUP PRACTICE,Pediatric Cardiology Physician,GALVESTON,"Galveston ",TX,77555
1598831927,SARAH,BLUMENSCHEIN,1750351375,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Pediatric Cardiology Physician,DALLAS,"Dallas ",TX,75390
1801016480,CURTIS,SOLOMON,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Interventional Cardiology Physician,SAN MARCOS,"Hays ",TX,78666
1215997283,CHRISTOPHER,CHILES,1093779704,SCOTT & WHITE CLINIC,Cardiovascular Disease Physician,TEMPLE,"Bell ",TX,76508
1023094703,RAVINDER,BACHIREDDY,1740485879,"BAYLOR ST. LUKE'S MEDICAL GROUP",Cardiovascular Disease Physician,LUFKIN,"Angelina ",TX,75904
1679123475,MARK,DAVIS,1275836736,"PERMIAN CARDIOLOGY, INC.",Cardiovascular Disease Physician,MIDLAND,"Midland ",TX,79701
1124462650,DEEPA,RAGHUNATHAN,1033157821,UT PHYSICIANS,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1487863155,KAMAKKI,BANKS,1992151740,TEXAS HEALTH PHYSICIANS GROUP,Cardiovascular Disease Physician,ALLEN,"Collin ",TX,75013
1811069339,WALTER,BROGAN,1497014369,TEXAS PHYSICIANS GROUP,Cardiovascular Disease Physician,LUBBOCK,"Lubbock ",TX,79416
1659376929,KENNETH,EISENBERG,1770588675,EL PASO SOUTHWESTERN CARDIOVASCULAR ASSOCIATES,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,EL PASO,"El Paso ",TX,79902
1437248044,THOMAS,DEBAUCHE,1558351536,WEST PARK HOSPITAL DISTRICT,Cardiovascular Disease Physician,CYPRESS,"Harris ",TX,77429
1932135779,DANIEL,MARTINEZ,1093792624,"SAN BENITO MEDICAL ASSOCIATES, PLLC",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,SAN BENITO,"Cameron ",TX,78586
1093755357,VU,NGUYEN,1588997233,SETON FAMILY OF DOCTORS,Cardiovascular Disease Physician,AUSTIN,"Travis ",TX,78705
1073512513,STEVEN,EISENBERG,1033157821,UT PHYSICIANS,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,HOUSTON,"Harris ",TX,77030
1609837988,RAMAVATHI,NANDYALA,1487965000,"CARDIOLOGY CLINIC OF SAN ANTONIO, PLLC",Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78229
1881636231,ARCHANA,SRIVASTAVA,1508304957,ARCHANA SRIVASTAVA MD PA,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75237
1427059310,JOHN,DIECK,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Cardiovascular Disease Physician,AUSTIN,"Travis ",TX,78745
1437111697,VENKAT,THOTA,1629288543,WICHITA FALLS CARDIAC CARE PA,Cardiovascular Disease Physician,WICHITA FALLS,"Wichita ",TX,76301
1669687299,MOHAMMAD,NAWAZ,1972832004,MOHAMMAD ZAIM NAWAZ MD PA,Cardiovascular Disease Physician,FRISCO,"Collin ",TX,75035
1639146533,ERNESTO,RIVERA,1649232984,REGIONAL EMPLOYEE ASSISTANCE PROGRAM INC,Cardiovascular Disease Physician,AMARILLO,"Potter ",TX,79106
1023018165,LEROY,STERLING,1548712409,VI GOVERNMENT HOSPITAL & HEALTH FACILITIES CORP,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77002
1053316547,SREENIVAS,GUDIMETLA,1174573596,TEXAS HEALTH PHYSICIANS GROUP,Cardiovascular Disease Physician,STEPHENVILLE,"Erath ",TX,76401
1730160706,MARVIN,ATKINS,1275779225,TMH PHYSICIAN ASSOCIATES PLLC,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,SUGAR LAND,"Fort Bend ",TX,77479
1649258138,BHUPINDER,SINGH,1881978062,"BHUPINDER SINGH, MD, PA",Cardiovascular Disease Physician,PLANO,"Collin ",TX,75075
1457642647,GEORGE,ADESINA,1013915255,"KELSEY-SEYBOLD MEDICAL GROUP, PLLC",Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77025
1497071203,GAUTAM,PATANKAR,1225160823,"HEART CARE CENTER OF NORTHWEST HOUSTON, PA",Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77070
1134233588,MOHANAKRISHNAN,SATHYAMOORTHY,1649873928,CONSULTANTS IN CARDIOVASCULAR MEDICINE AND SCIENCE-FORT WORTH,Cardiovascular Disease Physician,FORT WORTH,"Tarrant ",TX,76104
1568579548,JOHN,CALHOON,1720051717,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,SAN ANTONIO,"Bexar ",TX,78229
1699747790,MAURO,ORTIZ,1487965000,"CARDIOLOGY CLINIC OF SAN ANTONIO, PLLC",Cardiovascular Disease Physician,SAN ANTONIO,"Bexar ",TX,78229
1396735999,CHARLES,MILD,1427386358,"CHARLES F. MILD, MD, FACC, FSCAI, PA",Interventional Cardiology Physician,HARLINGEN,"Cameron ",TX,78550
1275533044,CHARLES,MOORE,1154317998,"MCALESTER MEDICAL SERVICES, LLC",Cardiovascular Disease Physician,KINGWOOD,"Harris ",TX,77339
1407893324,SARTAJ,HANS,1598958431,"BHS PHYSICIANS NETWORK, INC",Interventional Cardiology Physician,SAN ANTONIO,"Bexar ",TX,78215
1184722753,GORMAN,THORP,1396961322,HENDRICK PROVIDER NETWORK,Cardiovascular Disease Physician,ABILENE,"Taylor ",TX,79601
1518039965,YASSIR,SONBOL,1215276167,"YASSIR SONBOL, MD PA",Cardiovascular Disease Physician,SUGARLAND,"Fort Bend ",TX,77479
1942519319,MARK,GAJJAR,1730412388,SETON FAMILY OF DOCTORS,Interventional Cardiology Physician,KYLE,"Hays ",TX,78640
1215065529,GUILLERMO,SALINAS,1245548759,"RIO GRANDE VALLEY CARDIOLOGY, PLLC",Cardiovascular Disease Physician,MCALLEN,"Hidalgo ",TX,78503
1356421754,ALI,MARIAN,1033157821,UT PHYSICIANS,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1851325856,HEINRICH,TAEGTMEYER,1033157821,UT PHYSICIANS,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1770804981,ALEEM,MUGHAL,1396762357,"HEART CENTER OF NORTH TEXAS, PA",Clinical Cardiac Electrophysiology Physician,FORT WORTH,"Tarrant ",TX,76104
1932147246,ALFREDO,JIMENEZ,1528576451,"TEXAS HEART CENTER, PLLC",Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75246
1033360748,PAULRAJ,SAMUEL,1750476230,"CARDIOVASCULAR ASSOCIATION, P.L.L.C",Interventional Cardiology Physician,HUMBLE,"Harris ",TX,77338
1134459472,MOHANNAD,BISHARAT,1447635834,ASHCHI HEART & VASCULAR CENTER PA,Interventional Cardiology Physician,PAMPA,"Gray ",TX,79065
1558398222,MICHAEL,ISAAC,1003811639,HEALTHTEXAS PROVIDER NETWORK,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75230
1013909258,SRINIVAS,PARANANDI,1174573596,TEXAS HEALTH PHYSICIANS GROUP,Interventional Cardiology Physician,BEDFORD,"Tarrant ",TX,76022
1699902585,BRIAN,BARNETT,1982607735,WACO CARDIOLOGY ASSOCIATES,Interventional Cardiology Physician,WACO,"McLennan ",TX,76712
1265496426,MARC,KROCK,1407248404,HEART SMART GROUP,Interventional Cardiology Physician,MCKINNEY,"Collin ",TX,75069
1912068297,MASOOD,AHMAD,1942241146,UTMB FACULTY GROUP PRACTICE,Cardiovascular Disease Physician,GALVESTON,"Galveston ",TX,77555
1588774061,MICHAEL,BENCA,1104024280,SPECIALTY PHYSICIANS OF CENTRAL TEXAS,Cardiovascular Disease Physician,SAN MARCOS,"Hays ",TX,78666
1457328403,TAYO,ADDO,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Interventional Cardiology Physician,DALLAS,"Dallas ",TX,75390
1962466367,ARASH,MANZORI,1912957200,MEDHEALTH,Interventional Cardiology Physician,MANSFIELD,"Tarrant ",TX,76063
1356306153,MARC,LEVINE,1376598904,COVENANT MEDICAL GROUP,Cardiovascular Disease Physician,LUBBOCK,"Lubbock ",TX,79410
1902024987,SHAHIN,TAVACKOLI,1003985102,MEMORIAL HERMANN MEDICAL GROUP,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77024
1295734408,TONY,DAS,1609338508,CONNECTED CARDIOVASCULAR CARE ASSOCIATES PLLC,Interventional Cardiology Physician,DALLAS,"Dallas ",TX,75230
1508058900,JAMES,SMITH,1588276935,LONE STAR HEART AND VASCULAR CLINIC PA,Cardiovascular Disease Physician,NEW BRAUNFELS,"Comal ",TX,78130
1982047676,OMAR,JEROUDI,1558987073,"OMAR M JEROUDI, M.D. P.A.",Cardiovascular Disease Physician,WEBSTER,"Harris ",TX,77598
1700886934,IHAB,HAMZEH,1053352914,BAYLOR COLLEGE OF MEDICINE,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1134158074,JAMIL,MOHSIN,1285909580,"HEART AND VASCULAR CENTER OF NORTH HOUSTON, PLLC",Cardiovascular Disease Physician,TOMBALL,"Harris ",TX,77377
1962908848,MUHIE DEAN,SABAYON,1285684225,CHRISTUS TRINITY CLINIC,Clinical Cardiac Electrophysiology Physician,GALVESTON,"Galveston ",TX,77555
1700976974,MARYJANE,FARR,1861907321,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,Advanced Heart Failure and Transplant Cardiology Physician,DALLAS,"Dallas ",TX,75390
1912987264,CHRISTOPHER,HADDAD,1770587149,SHANNON CLINIC,Cardiovascular Disease Physician,SAN ANGELO,"Tom Green ",TX,76903
1912961145,SHELLEY,HALL,1437160215,"HEARTPLACE, PA",Advanced Heart Failure and Transplant Cardiology Physician,DALLAS,"Dallas ",TX,75246
1134239387,MICHAEL,OSZCZAKIEWICZ,1245382597,"ASSOCIATED CARDIOVASCULAR & THORACIC SURGEONS, L.L.P.",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,BEAUMONT,"Jefferson ",TX,77702
1730380023,AMENA,HUSSAIN,1003811639,HEALTHTEXAS PROVIDER NETWORK,Clinical Cardiac Electrophysiology Physician,PLANO,"Collin ",TX,75093
1639289119,GEORGE,LEATHERMAN,1407047863,REGIONAL CLINICS OF LONGVIEW,Interventional Cardiology Physician,LONGVIEW,"Gregg ",TX,75605
1285614529,MOISES,BUCAY,1487965000,"CARDIOLOGY CLINIC OF SAN ANTONIO, PLLC",Interventional Cardiology Physician,SAN ANTONIO,"Bexar ",TX,78229
1497756449,JOSE,SOTO,1003985102,MEMORIAL HERMANN MEDICAL GROUP,Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77074
1225128259,PETER,PITONAK,1285684225,CHRISTUS TRINITY CLINIC,Cardiovascular Disease Physician,TYLER,"Smith ",TX,75701
1871778001,JAMES,MYATT,1255674586,"J. PHILLIP MYATT, M.D., PLLC",Cardiovascular Disease Physician,WACO,"McLennan ",TX,76712
1720047806,TAWHID,SHUAIB,1588008247,RENAISSANCE CARDIOLOGY GROUP,Cardiovascular Disease Physician,MCALLEN,"Hidalgo ",TX,78503
1902849631,MOLLY,SZERLIP,1003811639,HEALTHTEXAS PROVIDER NETWORK,Interventional Cardiology Physician,PLANO,"Collin ",TX,75093
1326269580,GADIEL,BERRIO,1922061993,SCOTT & WHITE CLINIC,Interventional Cardiology Physician,COLLEGE STATION,"Brazos ",TX,77845
1528062973,EDUARDO,FLORES,1447639265,HMC RGV PHYSICIANS GROUP,Cardiovascular Disease Physician,HARLINGEN,"Cameron ",TX,78550
1295738631,TERRENCE,POSLUSZNY,1396072542,TERRY POSLUSZNY MD PA,Cardiovascular Disease Physician,MCALLEN,"Hidalgo ",TX,78503
1710012448,JENNIFER,THIBODEAU,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75390
1720215296,JASON,STREFLING,1376598904,COVENANT MEDICAL GROUP,Cardiovascular Disease Physician,LUBBOCK,"Lubbock ",TX,79410
1457347676,THEODORE,TRUSEVICH,1194852418,MISSION CARDIOVASCULAR CONSULTANTS,Cardiovascular Disease Physician,NEW BRAUNFELS,"Comal ",TX,78130
1790760288,GARY,FOSTER,1679691729,SCOTT & WHITE CLINIC,Cardiovascular Disease Physician,WEST LAKE HILLS,"Travis ",TX,78746
1306103213,ALPANA,SENAPATI,1982833398,IHC HEALTH SERVICES INC,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1952391161,CHAITANYA,SHAH,1093901977,CYFAIR HEART AND VASCULAR CENTER PA,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77065
1649486168,RAJIV,AGARWAL,1720550015,RAJIV AGARWAL MD PA,Cardiovascular Disease Physician,HUMBLE,"Harris ",TX,77338
1164511200,CHAD,STASIK,1487965000,"CARDIOLOGY CLINIC OF SAN ANTONIO, PLLC",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,SAN ANTONIO,"Bexar ",TX,78229
1174784904,AUGUSTINE,NJOKU,1609382662,ETMC PHYSICIAN GROUP INC.,Cardiovascular Disease Physician,TYLER,"Smith ",TX,75701
1336340041,TIMOTHY,GEORGE,1003811639,HEALTHTEXAS PROVIDER NETWORK,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,PLANO,"Collin ",TX,75093
1851388698,ALFREDO,GARCIA,1851388698,unk,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77082
1467424424,DOMINGO,GONZALEZ,1285664763,PERMIAN PREMIER HEALTH SERVICES INC,Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77002
1588762157,MAHER,NASSER,1255752820,MAHER M NASSER AND ASSOCIATES MD PA,Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77004
1184788416,DHARAM,KUMBHANI,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75390
1275891913,JOHN,SCHMITTNER,1043269871,"BAYCARE MEDICAL GROUP, INC.",Cardiovascular Disease Physician,TEMPLE,"Bell ",TX,76508
1972594281,RANDY,MCCOLLOUGH,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Interventional Cardiology Physician,HARKER HEIGHTS,"Bell ",TX,76548
1477556900,ROBERTO,SOLIS,1497014369,TEXAS PHYSICIANS GROUP,Cardiovascular Disease Physician,LUBBOCK,"Lubbock ",TX,79416
1356589956,PREETI,DESAI,1396935714,"ADNAN AFZAL, MD PA",Cardiovascular Disease Physician,CONROE,"Montgomery ",TX,77304
1841375177,SIMON,ALLO,1992839799,PARAMOUNT CARDIOVASCULAR ASSOCIATES,Cardiovascular Disease Physician,DENTON,"Denton ",TX,76201
1548253560,DAVID,YARDLEY,1447639265,HMC RGV PHYSICIANS GROUP,Cardiovascular Disease Physician,HARLINGEN,"Cameron ",TX,78550
1538151170,BRIAN,EADES,1326430513,BRIAN EADES MD PLLC,Cardiovascular Disease Physician,MCKINNEY,"Collin ",TX,75069
1881621993,ASIF,ALI,1518929256,"ABDUL ALI,M.D.P.A.",Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77055
1912908807,DEBORAH,EKERY,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Cardiovascular Disease Physician,AUSTIN,"Travis ",TX,78756
1669733341,MICHAEL,BALDERAS,1447639265,HMC RGV PHYSICIANS GROUP,Cardiovascular Disease Physician,HARLINGEN,"Cameron ",TX,78550
1356308050,RAO,NASEEM,1437480829,NORTH TEXAS ARRHYTHMIA ASSOCIATES PA,Clinical Cardiac Electrophysiology Physician,DENTON,"Denton ",TX,76201
1669470332,JOSE,SUAREZ,1982063269,"CAPROCK CARDIOVASCULAR CENTER, LLP",Interventional Cardiology Physician,LUBBOCK,"Lubbock ",TX,79401
1205135985,SAMREEN,RAZA,1417117912,"HEARTPLACE, PA",Cardiovascular Disease Physician,PLANO,"Collin ",TX,75093
1225063902,ALISTAIR,FYFE,1851427942,CARDIAC ASSOCIATES OF DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75230
1730100660,HANNAN,CHAUGLE,1720263221,SURGICAL SPECIALISTS OF CLEAR LAKE PLLC,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,WEBSTER,"Harris ",TX,77598
1174575104,MARIO,LAMMOGLIA,1053598755,MARIO A LAMMOGLIA MD PA,Cardiovascular Disease Physician,COLLEGE STATION,"Brazos ",TX,77845
1184678310,MARGIT,NEMETH,1740485879,"BAYLOR ST. LUKE'S MEDICAL GROUP",Cardiovascular Disease Physician,THE WOODLANDS,"Montgomery ",TX,77384
1245557396,ANGELA,SHIUE,1427317577,KARAN S BHALLA MD PLLC,Cardiovascular Disease Physician,PASADENA,"Harris ",TX,77505
1134179567,JOSE,MEJIA,1679691729,SCOTT & WHITE CLINIC,Cardiovascular Disease Physician,WEST LAKE HILLS,"Travis ",TX,78746
1255369567,ADNAN,KHALID,1033157821,UT PHYSICIANS,Cardiovascular Disease Physician,BEAUMONT,"Jefferson ",TX,77702
1386888444,PHUONG-KHANH,FARLEY,1649232984,REGIONAL EMPLOYEE ASSISTANCE PROGRAM INC,Interventional Cardiology Physician,DECATUR,"Wise ",TX,76234
1295750214,LEWIS,KING,1720010184,CAPITAL CARDIOTHORACIC SURGEONS PA,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,AUSTIN,"Travis ",TX,78758
1376556019,STATON,AWTREY,1275522864,"PREMIER FAMILY CARE I, INC",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,MIDLAND,"Midland ",TX,79701
1659489730,GUDURU,REDDY,1629171186,MEDICAL & HEART CENTER PA,Cardiovascular Disease Physician,WEATHERFORD,"Parker ",TX,76087
1043297989,CARLOS,ROMAN,1487965000,"CARDIOLOGY CLINIC OF SAN ANTONIO, PLLC",Clinical Cardiac Electrophysiology Physician,SAN ANTONIO,"Bexar ",TX,78229
1275636532,ERON,CROUCH,1649232984,REGIONAL EMPLOYEE ASSISTANCE PROGRAM INC,Cardiovascular Disease Physician,CORSICANA,"Navarro ",TX,75110
1730496720,CHRIS,CIANCI,1003811639,HEALTHTEXAS PROVIDER NETWORK,Interventional Cardiology Physician,DENTON,"Denton ",TX,76210
1760449680,CHANDRASE,NAIR,1295736973,"PPG HEALTH, PA",Cardiovascular Disease Physician,FORT WORTH,"Tarrant ",TX,76104
1912004425,FRANCISCO,BRACAMONTES,1588008247,RENAISSANCE CARDIOLOGY GROUP,Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,MCALLEN,"Hidalgo ",TX,78503
1790826923,AMIN,AL-AHMAD,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Clinical Cardiac Electrophysiology Physician,AUSTIN,"Travis ",TX,78705
1487879300,TARIQ,SIDDIQUI,1598705055,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER EL PASO,Cardiovascular Disease Physician,EL PASO,"El Paso ",TX,79905
1487665097,GEORGE,SCHROTH,1275779225,TMH PHYSICIAN ASSOCIATES PLLC,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77030
1821262742,SUBRATA,KAR,1912131392,"WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES, PC",Interventional Cardiology Physician,EL PASO,"El Paso ",TX,79905
1922009976,PARUL,DESAI,1821157579,"AUSTIN REGIONAL CLINIC, PA",Cardiovascular Disease Physician,AUSTIN,"Travis ",TX,78731
1659401974,SHANTI,BANSAL,1043711773,HOUSTON HEART RHYTHM PLLC,Clinical Cardiac Electrophysiology Physician,HOUSTON,"Harris ",TX,77070
1275565236,KOTA,REDDY,1891984043,KOTA JAGDISH REDDY MD PA,Cardiovascular Disease Physician,SUGARLAND,"Fort Bend ",TX,77479
1568579233,VIVEK,MANGLA,1942479290,"VIVEK MANGLA, MD PC",Clinical Cardiac Electrophysiology Physician,LUFKIN,"Angelina ",TX,75904
1275578544,MOHAMED,EL-BEHEARY,1710070875,INTERVENTIONAL CARDIOLOGY ASSOCIATES,Cardiovascular Disease Physician,WEBSTER,"Harris ",TX,77598
1467407197,WILLIAM,GRAY,1922061993,SCOTT & WHITE CLINIC,Cardiovascular Disease Physician,COLLEGE STATION,"Brazos ",TX,77845
1861459729,JOHN,KUPFERSCHMID,1922252717,"METHODIST PHYSICIAN PRACTICES, PLLC",Thoracic Surgery (Cardiothoracic Vascular Surgery) Physician,SAN ANTONIO,"Bexar ",TX,78229
1013926039,RAUL,SANTOS,1003811639,HEALTHTEXAS PROVIDER NETWORK,Cardiovascular Disease Physician,GRAPEVINE,"Tarrant ",TX,76051
1649456336,AHMAD,JEROUDI,1417094665,MOHAMED O JEROUDI MD PA,Cardiovascular Disease Physician,PASADENA,"Harris ",TX,77505
1992880595,GEORGE,NASSER,1649355231,"NASSER CARDIOLOGY, P.A.",Cardiovascular Disease Physician,THE WOODLANDS,"Montgomery ",TX,77384
1063407203,ROBERT,CARNEY,1609382662,ETMC PHYSICIAN GROUP INC.,Cardiovascular Disease Physician,TYLER,"Smith ",TX,75701
1124332192,WALEED,KAYANI,1053352914,BAYLOR COLLEGE OF MEDICINE,Interventional Cardiology Physician,HOUSTON,"Harris ",TX,77030
1700833308,JODIE,HURWITZ,1689984585,"CARDIOLOGY SPECIALISTS OF NORTH TEXAS, PLLC",Clinical Cardiac Electrophysiology Physician,PLANO,"Collin ",TX,75075
1255396263,MARTIN,WEISS,1003811639,HEALTHTEXAS PROVIDER NETWORK,Cardiovascular Disease Physician,MCKINNEY,"Collin ",TX,75071
1669485546,RAYMOND,LITTLE,1275759243,"NORTH HOUSTON HEART AND VASCULAR ASSOCIATES, PA",Cardiovascular Disease Physician,KINGWOOD,"Harris ",TX,77339
1104864800,RICHARD,LANGE,1598705055,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER EL PASO,Cardiovascular Disease Physician,EL PASO,"El Paso ",TX,79905
1588906986,AMIT,ALAM,1760488936,HEALTHTEXAS PROVIDER NETWORK,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75246
1316107246,HAOJIE,WANG,1003811639,HEALTHTEXAS PROVIDER NETWORK,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75226
1669739942,KARTHIK,MEKALA,1285684225,CHRISTUS TRINITY CLINIC,Interventional Cardiology Physician,LONGVIEW,"Gregg ",TX,75601
1023279387,DANIEL,HERMANN,1003985102,MEMORIAL HERMANN MEDICAL GROUP,Cardiovascular Disease Physician,HOUSTON,"Harris ",TX,77024
1578640884,JONATHAN,MOCK,1093779704,SCOTT & WHITE CLINIC,Interventional Cardiology Physician,KILLEEN,"Bell ",TX,76549
1891892436,CARLOS,GIRALDO,1437153244,"HEART CLINIC, PLLC",Advanced Heart Failure and Transplant Cardiology Physician,MCALLEN,"Hidalgo ",TX,78503
1053356220,SAMANTAPUDI,DAYA,1033167234,"MEDICAL CLINIC OF NORTH TEXAS, PLLC",Cardiovascular Disease Physician,TYLER,"Smith ",TX,75708
1982830626,PAUL,KUMFA,1942241146,UTMB FACULTY GROUP PRACTICE,Interventional Cardiology Physician,GALVESTON,"Galveston ",TX,77555
1952364788,NADIM,NASIR,1194789974,"WILLOWBROOK CARDIOVASCULAR ASSOCIATES, P.A.",Clinical Cardiac Electrophysiology Physician,HOUSTON,"Harris ",TX,77070
1932390010,MARIA,VIQAR-SYED,1033551312,DALLAS MEDICAL PHYSICIAN GROUP,Interventional Cardiology Physician,MESQUITE,"Dallas ",TX,75150
1750511820,JUSTIN,GRODIN,1760452767,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,Cardiovascular Disease Physician,DALLAS,"Dallas ",TX,75390
1720077084,LEIGH,JENKINS,1801844402,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER LUBBOCK,Cardiovascular Disease Physician,LUBBOCK,"Lubbock ",TX,79430
1336191592,DOUGLAS,MOODIE,1861675506,"TEXAS CHILDREN'S PHYSICIAN GROUP",Pediatric Cardiology Physician,HOUSTON,"Harris ",TX,77030
1356399414,MITCHEL,KRUGER,1992151740,TEXAS HEALTH PHYSICIANS GROUP,Cardiovascular Disease Physician,DENTON,"Denton ",TX,76201
1568749224,ALAP,JANI,1700887700,"ST DAVIDS HEART & VASCULAR, PLLC",Cardiovascular Disease Physician,KYLE,"Hays ",TX,78640
